====================================================
                MCHammer optimisation               
                ---------------------               
                    Andrew Tarzia                   
                ---------------------               
                                                    
Settings:                                           
 step size = 0.25 
 target bond length = 1.2 
 num. steps = 500 
 bond epsilon = 50 
 nonbond epsilon = 20 
 nonbond sigma = 1.2 
 nonbond mu = 3 
 beta = 2 
====================================================

There are 12 bonds to optimize.
There are 10 sub units with N atoms:
[8, 8, 8, 8, 8, 16, 14, 14, 14, 14]
====================================================
                 Running optimisation!              
====================================================

step system_potential nonbond_potential max_dist opt_bbs updated?
0 15708.713386394982 3279.637355631582 6.5907833280984365 -- --
381 4093.8930832872566 3810.3352772940802 2.3432009678942616 (19, 75) T
382 4093.8930832872566 3810.3352772940802 2.3432009678942616 (27, 103) F
383 4093.8930832872566 3810.3352772940802 2.3432009678942616 (20, 98) F
384 4093.8908231497194 3810.268436252485 2.3432009678942616 (27, 103) T
385 4093.7850219778775 3811.226580870576 2.3432009678942616 (16, 44) T
386 4093.7850219778775 3811.226580870576 2.3432009678942616 (3, 56) F
387 4089.7741358766884 3822.5850720525145 2.3432009678942616 (24, 61) T
388 4089.7741358766884 3822.5850720525145 2.3432009678942616 (27, 103) F
389 4089.7741358766884 3822.5850720525145 2.3432009678942616 (3, 56) F
390 4089.7741358766884 3822.5850720525145 2.3432009678942616 (8, 35) F
391 4089.7741358766884 3822.5850720525145 2.3432009678942616 (3, 56) F
392 4089.7741358766884 3822.5850720525145 2.3432009678942616 (0, 32) F
393 4086.130063625732 3826.2687824388613 2.213933549486268 (8, 35) T
394 4086.130063625732 3826.2687824388613 2.213933549486268 (0, 32) F
395 4086.130063625732 3826.2687824388613 2.213933549486268 (3, 56) F
396 4086.297276875411 3826.43994763356 2.213933549486268 (3, 56) T
397 4086.297276875411 3826.43994763356 2.213933549486268 (24, 61) F
398 4086.297276875411 3826.43994763356 2.213933549486268 (28, 89) F
399 4086.297276875411 3826.43994763356 2.213933549486268 (20, 98) F
400 4083.9197686215953 3824.217607871965 2.213933549486268 (20, 98) T
401 4083.9197686215953 3824.217607871965 2.213933549486268 (20, 98) F
402 4083.9197686215953 3824.217607871965 2.213933549486268 (2, 40) F
403 4083.1252898784355 3817.207318806152 2.213933549486268 (19, 75) T
404 4083.1252898784355 3817.207318806152 2.213933549486268 (16, 44) F
405 4083.1252898784355 3817.207318806152 2.213933549486268 (20, 98) F
406 4083.414264278819 3819.9696011280826 2.213933549486268 (27, 103) T
407 4080.741269111782 3823.0971117886675 2.213933549486268 (2, 40) T
408 4080.741269111782 3823.0971117886675 2.213933549486268 (28, 89) F
409 4080.741269111782 3823.0971117886675 2.213933549486268 (24, 61) F
410 4080.741269111782 3823.0971117886675 2.213933549486268 (11, 70) F
411 4080.741269111782 3823.0971117886675 2.213933549486268 (27, 103) F
412 4080.741269111782 3823.0971117886675 2.213933549486268 (24, 61) F
413 4080.741269111782 3823.0971117886675 2.213933549486269 (0, 32) F
414 4080.741269111782 3823.0971117886675 2.213933549486269 (27, 103) F
415 4080.741269111782 3823.0971117886675 2.213933549486269 (16, 44) F
416 4080.741269111782 3823.0971117886675 2.213933549486269 (16, 44) F
417 4080.741269111782 3823.0971117886675 2.213933549486269 (16, 44) F
418 4080.741269111782 3823.0971117886675 2.213933549486269 (24, 61) F
419 4080.741269111782 3823.0971117886675 2.213933549486269 (0, 32) F
420 4080.741269111782 3823.0971117886675 2.213933549486269 (28, 89) F
421 4080.741269111782 3823.0971117886675 2.213933549486269 (24, 61) F
422 4080.741269111782 3823.0971117886675 2.213933549486269 (19, 75) F
423 4080.741269111782 3823.0971117886675 2.213933549486269 (10, 84) F
424 4080.741269111782 3823.0971117886675 2.213933549486269 (28, 89) F
425 4080.741269111782 3823.0971117886675 2.213933549486269 (16, 44) F
426 4080.741269111782 3823.0971117886675 2.213933549486269 (16, 44) F
427 4080.741269111782 3823.0971117886675 2.213933549486269 (8, 35) F
428 4080.4621241904088 3818.362013447412 2.213933549486269 (27, 103) T
429 4080.4621241904088 3818.362013447412 2.213933549486269 (10, 84) F
430 4080.4621241904088 3818.362013447412 2.213933549486269 (0, 32) F
431 4080.4621241904088 3818.362013447412 2.213933549486269 (11, 70) F
432 4080.4621241904088 3818.362013447412 2.213933549486269 (20, 98) F
433 4080.4621241904088 3818.362013447412 2.213933549486269 (24, 61) F
434 4080.4621241904088 3818.362013447412 2.213933549486269 (27, 103) F
435 4080.4621241904088 3818.362013447412 2.213933549486269 (0, 32) F
436 4080.4621241904088 3818.362013447412 2.213933549486269 (3, 56) F
437 4080.9654187245155 3817.3813234497698 2.213933549486269 (27, 103) T
438 4080.9654187245155 3817.3813234497698 2.213933549486269 (3, 56) F
439 4080.434865083414 3818.483307225938 2.213933549486269 (27, 103) T
440 4080.434865083414 3818.483307225938 2.213933549486269 (19, 75) F
441 4080.434865083414 3818.483307225938 2.213933549486269 (10, 84) F
442 4080.434865083414 3818.483307225938 2.213933549486269 (2, 40) F
443 4080.434865083414 3818.483307225938 2.213933549486269 (11, 70) F
444 4080.434865083414 3818.483307225938 2.213933549486269 (0, 32) F
445 4080.434865083414 3818.483307225938 2.213933549486269 (19, 75) F
446 4080.434865083414 3818.483307225938 2.213933549486269 (20, 98) F
447 4080.434865083414 3818.483307225938 2.213933549486269 (2, 40) F
448 4080.434865083414 3818.483307225938 2.213933549486269 (0, 32) F
449 4080.434865083414 3818.483307225938 2.213933549486269 (11, 70) F
450 4080.454381305136 3835.168500893269 2.213933549486269 (2, 40) T
451 4080.454381305136 3835.168500893269 2.213933549486269 (24, 61) F
452 4080.454381305136 3835.168500893269 2.213933549486269 (27, 103) F
453 4080.454381305136 3835.168500893269 2.213933549486269 (19, 75) F
454 4080.454381305136 3835.168500893269 2.213933549486269 (11, 70) F
455 4080.454381305136 3835.168500893269 2.213933549486269 (11, 70) F
456 4080.454381305136 3835.168500893269 2.213933549486269 (11, 70) F
457 4080.454381305136 3835.168500893269 2.213933549486269 (2, 40) F
458 4080.454381305136 3835.168500893269 2.213933549486269 (28, 89) F
459 4079.1205115223984 3833.895712426266 2.213933549486269 (24, 61) T
460 4079.1205115223984 3833.895712426266 2.213933549486269 (10, 84) F
461 4079.1205115223984 3833.895712426266 2.213933549486269 (24, 61) F
462 4079.1205115223984 3833.895712426266 2.213933549486269 (27, 103) F
463 4079.1205115223984 3833.895712426266 2.213933549486269 (3, 56) F
464 4079.2542624341313 3833.292677662519 2.213933549486269 (24, 61) T
465 4079.901373358635 3832.4817945814093 2.216585169363644 (0, 32) T
466 4079.901373358635 3832.4817945814093 2.216585169363644 (11, 70) F
467 4079.901373358635 3832.4817945814093 2.216585169363644 (20, 98) F
468 4079.472690464185 3831.5875567403327 2.216585169363644 (3, 56) T
469 4079.472690464185 3831.5875567403327 2.216585169363644 (3, 56) F
470 4079.472690464185 3831.5875567403327 2.216585169363644 (2, 40) F
471 4079.472690464185 3831.5875567403327 2.216585169363644 (0, 32) F
472 4079.472690464185 3831.5875567403327 2.216585169363644 (0, 32) F
473 4079.472690464185 3831.5875567403327 2.216585169363644 (27, 103) F
474 4079.472690464185 3831.5875567403327 2.216585169363644 (28, 89) F
475 4079.327163596304 3831.403201774553 2.216585169363644 (20, 98) T
476 4079.327163596304 3831.403201774553 2.216585169363644 (20, 98) F
477 4079.327163596304 3831.403201774553 2.216585169363644 (3, 56) F
478 4079.327163596304 3831.403201774553 2.216585169363644 (16, 44) F
479 4078.6720506434954 3832.3311583043055 2.190651832646303 (8, 35) T
480 4078.6720506434954 3832.3311583043055 2.190651832646303 (27, 103) F
481 4078.6720506434954 3832.3311583043055 2.190651832646303 (16, 44) F
482 4078.6720506434954 3832.3311583043055 2.1906518326463034 (11, 70) F
483 4078.6720506434954 3832.3311583043055 2.1906518326463034 (16, 44) F
484 4077.8515614769635 3836.396555713127 2.1906518326463034 (24, 61) T
485 4077.8515614769635 3836.396555713127 2.1906518326463034 (8, 35) F
486 4077.8515614769635 3836.396555713127 2.1906518326463034 (24, 61) F
487 4076.7287746833576 3829.535000481472 2.1906518326463034 (10, 84) T
488 4076.7287746833576 3829.535000481472 2.1906518326463034 (16, 44) F
489 4076.7287746833576 3829.535000481472 2.1906518326463034 (0, 32) F
490 4076.7287746833576 3829.535000481472 2.1906518326463034 (11, 70) F
491 4076.7287746833576 3829.535000481472 2.1906518326463034 (27, 103) F
492 4076.7287746833576 3829.535000481472 2.1906518326463034 (20, 98) F
493 4076.7287746833576 3829.535000481472 2.1906518326463034 (16, 44) F
494 4076.7287746833576 3829.535000481472 2.1906518326463034 (3, 56) F
495 4076.7287746833576 3829.535000481472 2.1906518326463034 (3, 56) F
496 4074.910892907059 3828.5486669762104 2.1906518326463034 (0, 32) T
497 4074.910892907059 3828.5486669762104 2.1906518326463034 (3, 56) F
498 4074.910892907059 3828.5486669762104 2.1906518326463034 (0, 32) F
499 4074.910892907059 3828.5486669762104 2.1906518326463034 (28, 89) F

============================================
Optimisation done:
149 steps passed: 29.799999999999997%
Total optimisation time: 0.7104s
============================================
